hub_station_id,timestamp,radiation_wm2,temperature_c,production_actuelle_kw,charge_batterie_local_pct
hub_casablanca,2015-06-30 19:00:00,361.0,26.1,8.969,67.9
hub_casablanca,2015-06-30 20:00:00,161.0,24.3,4.021,58.0
hub_casablanca,2015-06-30 21:00:00,21.0,22.6,0.527,51.1
hub_casablanca,2015-06-30 22:00:00,0.0,21.4,0.0,50.0
hub_casablanca,2015-06-30 23:00:00,0.0,20.7,0.0,50.0
hub_casablanca,2015-07-01 00:00:00,0.0,20.1,0.0,50.0
hub_casablanca,2015-07-01 01:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-01 02:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-01 03:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-01 04:00:00,0.0,19.7,0.0,50.0
hub_casablanca,2015-07-01 05:00:00,0.0,19.7,0.0,50.0
hub_casablanca,2015-07-01 06:00:00,0.0,19.7,0.0,50.0
hub_casablanca,2015-07-01 07:00:00,7.0,19.6,0.177,50.4
hub_casablanca,2015-07-01 08:00:00,65.0,20.3,1.642,53.3
hub_casablanca,2015-07-01 09:00:00,215.0,21.4,5.415,60.8
hub_casablanca,2015-07-01 10:00:00,370.0,22.6,9.286,68.6
hub_casablanca,2015-07-01 11:00:00,548.0,24.0,13.698,77.4
hub_casablanca,2015-07-01 12:00:00,753.0,25.5,18.741,87.5
hub_casablanca,2015-07-01 13:00:00,888.0,26.6,22.03,94.1
hub_casablanca,2015-07-01 14:00:00,955.0,27.1,23.657,97.3
hub_casablanca,2015-07-01 15:00:00,944.0,27.2,23.378,96.8
hub_casablanca,2015-07-01 16:00:00,852.0,26.9,21.118,92.2
hub_casablanca,2015-07-01 17:00:00,738.0,26.4,18.319,86.6
hub_casablanca,2015-07-01 18:00:00,555.0,25.7,13.805,77.6
hub_casablanca,2015-07-01 19:00:00,352.0,24.7,8.781,67.6
hub_casablanca,2015-07-01 20:00:00,154.0,22.7,3.864,57.7
hub_casablanca,2015-07-01 21:00:00,19.0,21.6,0.478,51.0
hub_casablanca,2015-07-01 22:00:00,0.0,21.1,0.0,50.0
hub_casablanca,2015-07-01 23:00:00,0.0,20.5,0.0,50.0
hub_casablanca,2015-07-02 00:00:00,0.0,20.1,0.0,50.0
hub_casablanca,2015-07-02 01:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-02 02:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-02 03:00:00,0.0,19.3,0.0,50.0
hub_casablanca,2015-07-02 04:00:00,0.0,19.3,0.0,50.0
hub_casablanca,2015-07-02 05:00:00,0.0,19.5,0.0,50.0
hub_casablanca,2015-07-02 06:00:00,0.0,19.7,0.0,50.0
hub_casablanca,2015-07-02 07:00:00,7.0,20.0,0.177,50.4
hub_casablanca,2015-07-02 08:00:00,81.0,21.1,2.042,54.1
hub_casablanca,2015-07-02 09:00:00,222.0,22.1,5.58,61.2
hub_casablanca,2015-07-02 10:00:00,392.0,23.4,9.816,69.6
hub_casablanca,2015-07-02 11:00:00,607.0,24.8,15.138,80.3
hub_casablanca,2015-07-02 12:00:00,785.0,26.1,19.503,89.0
hub_casablanca,2015-07-02 13:00:00,882.0,27.2,21.843,93.7
hub_casablanca,2015-07-02 14:00:00,972.0,28.0,24.015,98.0
hub_casablanca,2015-07-02 15:00:00,948.0,28.2,23.409,96.8
hub_casablanca,2015-07-02 16:00:00,869.0,28.0,21.471,92.9
hub_casablanca,2015-07-02 17:00:00,731.0,27.4,18.093,86.2
hub_casablanca,2015-07-02 18:00:00,552.0,26.6,13.694,77.4
hub_casablanca,2015-07-02 19:00:00,351.0,25.4,8.738,67.5
hub_casablanca,2015-07-02 20:00:00,155.0,23.6,3.879,57.8
hub_casablanca,2015-07-02 21:00:00,20.0,22.3,0.502,51.0
hub_casablanca,2015-07-02 22:00:00,0.0,21.6,0.0,50.0
hub_casablanca,2015-07-02 23:00:00,0.0,21.1,0.0,50.0
hub_casablanca,2015-07-03 00:00:00,0.0,20.7,0.0,50.0
hub_casablanca,2015-07-03 01:00:00,0.0,20.3,0.0,50.0
hub_casablanca,2015-07-03 02:00:00,0.0,20.0,0.0,50.0
hub_casablanca,2015-07-03 03:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-03 04:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-03 05:00:00,0.0,19.4,0.0,50.0
hub_casablanca,2015-07-03 06:00:00,0.0,19.2,0.0,50.0
hub_casablanca,2015-07-03 07:00:00,11.0,18.9,0.279,50.6
hub_casablanca,2015-07-03 08:00:00,127.0,20.7,3.205,56.4
hub_casablanca,2015-07-03 09:00:00,318.0,22.6,7.981,66.0
hub_casablanca,2015-07-03 10:00:00,518.0,24.4,12.933,75.9
hub_casablanca,2015-07-03 11:00:00,701.0,26.2,17.411,84.8
hub_casablanca,2015-07-03 12:00:00,846.0,27.6,20.927,91.9
hub_casablanca,2015-07-03 13:00:00,939.0,28.6,23.159,96.3
hub_casablanca,2015-07-03 14:00:00,975.0,29.0,24.019,98.0
hub_casablanca,2015-07-03 15:00:00,950.0,29.0,23.403,96.8
hub_casablanca,2015-07-03 16:00:00,866.0,28.6,21.359,92.7
hub_casablanca,2015-07-03 17:00:00,730.0,28.1,18.031,86.1
hub_casablanca,2015-07-03 18:00:00,551.0,27.3,13.642,77.3
hub_casablanca,2015-07-03 19:00:00,351.0,26.1,8.72,67.4
hub_casablanca,2015-07-03 20:00:00,155.0,24.2,3.872,57.7
hub_casablanca,2015-07-03 21:00:00,20.0,22.9,0.502,51.0
hub_casablanca,2015-07-03 22:00:00,0.0,22.1,0.0,50.0
hub_casablanca,2015-07-03 23:00:00,0.0,21.5,0.0,50.0
hub_casablanca,2015-07-04 00:00:00,0.0,21.1,0.0,50.0
hub_casablanca,2015-07-04 01:00:00,0.0,20.7,0.0,50.0
hub_casablanca,2015-07-04 02:00:00,0.0,20.4,0.0,50.0
hub_casablanca,2015-07-04 03:00:00,0.0,20.2,0.0,50.0
hub_casablanca,2015-07-04 04:00:00,0.0,19.9,0.0,50.0
hub_casablanca,2015-07-04 05:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-04 06:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-04 07:00:00,11.0,19.6,0.278,50.6
hub_casablanca,2015-07-04 08:00:00,120.0,21.0,3.026,56.1
hub_casablanca,2015-07-04 09:00:00,312.0,23.0,7.821,65.6
hub_casablanca,2015-07-04 10:00:00,514.0,25.0,12.811,75.6
hub_casablanca,2015-07-04 11:00:00,695.0,26.9,17.227,84.5
hub_casablanca,2015-07-04 12:00:00,840.0,28.5,20.724,91.4
hub_casablanca,2015-07-04 13:00:00,935.0,29.5,23.0,96.0
hub_casablanca,2015-07-04 14:00:00,967.0,29.9,23.759,97.5
hub_casablanca,2015-07-04 15:00:00,942.0,29.9,23.145,96.3
hub_casablanca,2015-07-04 16:00:00,858.0,29.7,21.093,92.2
hub_casablanca,2015-07-04 17:00:00,722.0,29.0,17.786,85.6
hub_casablanca,2015-07-04 18:00:00,546.0,28.0,13.49,77.0
hub_casablanca,2015-07-04 19:00:00,346.0,26.7,8.581,67.2
hub_casablanca,2015-07-04 20:00:00,150.0,24.7,3.742,57.5
hub_casablanca,2015-07-04 21:00:00,19.0,23.5,0.476,51.0
hub_casablanca,2015-07-04 22:00:00,0.0,22.8,0.0,50.0
hub_casablanca,2015-07-04 23:00:00,0.0,22.3,0.0,50.0
hub_casablanca,2015-07-05 00:00:00,0.0,22.0,0.0,50.0
hub_casablanca,2015-07-05 01:00:00,0.0,21.8,0.0,50.0
hub_casablanca,2015-07-05 02:00:00,0.0,21.7,0.0,50.0
hub_casablanca,2015-07-05 03:00:00,0.0,21.7,0.0,50.0
hub_casablanca,2015-07-05 04:00:00,0.0,21.7,0.0,50.0
hub_casablanca,2015-07-05 05:00:00,0.0,21.6,0.0,50.0
hub_casablanca,2015-07-05 06:00:00,0.0,21.5,0.0,50.0
hub_casablanca,2015-07-05 07:00:00,7.0,21.5,0.176,50.4
hub_casablanca,2015-07-05 08:00:00,90.0,22.1,2.262,54.5
hub_casablanca,2015-07-05 09:00:00,232.0,23.4,5.809,61.6
hub_casablanca,2015-07-05 10:00:00,415.0,25.2,10.337,70.7
hub_casablanca,2015-07-05 11:00:00,683.0,27.3,16.91,83.8
hub_casablanca,2015-07-05 12:00:00,835.0,29.2,20.558,91.1
hub_casablanca,2015-07-05 13:00:00,931.0,30.7,22.821,95.6
hub_casablanca,2015-07-05 14:00:00,965.0,31.5,23.598,97.2
hub_casablanca,2015-07-05 15:00:00,940.0,31.7,22.973,95.9
hub_casablanca,2015-07-05 16:00:00,856.0,31.4,20.939,91.9
hub_casablanca,2015-07-05 17:00:00,717.0,30.6,17.58,85.2
hub_casablanca,2015-07-05 18:00:00,495.0,29.4,12.18,74.4
hub_casablanca,2015-07-05 19:00:00,319.0,28.3,7.875,65.8
hub_casablanca,2015-07-05 20:00:00,121.0,26.5,3.003,56.0
hub_casablanca,2015-07-05 21:00:00,17.0,25.2,0.423,50.8
hub_casablanca,2015-07-05 22:00:00,0.0,24.3,0.0,50.0
hub_casablanca,2015-07-05 23:00:00,0.0,23.9,0.0,50.0
hub_casablanca,2015-07-06 00:00:00,0.0,23.5,0.0,50.0
hub_casablanca,2015-07-06 01:00:00,0.0,23.1,0.0,50.0
hub_casablanca,2015-07-06 02:00:00,0.0,22.5,0.0,50.0
hub_casablanca,2015-07-06 03:00:00,0.0,22.2,0.0,50.0
hub_casablanca,2015-07-06 04:00:00,0.0,22.0,0.0,50.0
hub_casablanca,2015-07-06 05:00:00,0.0,22.0,0.0,50.0
hub_casablanca,2015-07-06 06:00:00,0.0,21.9,0.0,50.0
hub_casablanca,2015-07-06 07:00:00,10.0,21.7,0.252,50.5
hub_casablanca,2015-07-06 08:00:00,121.0,23.5,3.029,56.1
hub_casablanca,2015-07-06 09:00:00,312.0,26.5,7.742,65.5
hub_casablanca,2015-07-06 10:00:00,508.0,29.3,12.504,75.0
hub_casablanca,2015-07-06 11:00:00,690.0,31.7,16.863,83.7
hub_casablanca,2015-07-06 12:00:00,838.0,33.5,20.371,90.7
hub_casablanca,2015-07-06 13:00:00,933.0,34.7,22.6,95.2
hub_casablanca,2015-07-06 14:00:00,981.0,35.3,23.72,97.4
hub_casablanca,2015-07-06 15:00:00,954.0,35.1,23.081,96.2
hub_casablanca,2015-07-06 16:00:00,858.0,34.3,20.808,91.6
hub_casablanca,2015-07-06 17:00:00,697.0,33.0,16.969,83.9
hub_casablanca,2015-07-06 18:00:00,481.0,31.6,11.759,73.5
hub_casablanca,2015-07-06 19:00:00,308.0,30.2,7.561,65.1
hub_casablanca,2015-07-06 20:00:00,107.0,28.2,2.642,55.3
hub_casablanca,2015-07-06 21:00:00,17.0,26.3,0.422,50.8
hub_casablanca,2015-07-06 22:00:00,0.0,25.1,0.0,50.0
hub_casablanca,2015-07-06 23:00:00,0.0,24.3,0.0,50.0
hub_casablanca,2015-07-07 00:00:00,0.0,23.7,0.0,50.0
hub_casablanca,2015-07-07 01:00:00,0.0,22.9,0.0,50.0
hub_casablanca,2015-07-07 02:00:00,0.0,22.0,0.0,50.0
hub_casablanca,2015-07-07 03:00:00,0.0,21.9,0.0,50.0
hub_casablanca,2015-07-07 04:00:00,0.0,22.1,0.0,50.0
hub_casablanca,2015-07-07 05:00:00,0.0,22.0,0.0,50.0
hub_casablanca,2015-07-07 06:00:00,0.0,21.8,0.0,50.0
hub_casablanca,2015-07-07 07:00:00,9.0,21.6,0.227,50.5
hub_casablanca,2015-07-07 08:00:00,127.0,23.5,3.179,56.4
hub_casablanca,2015-07-07 09:00:00,321.0,26.9,7.957,65.9
hub_casablanca,2015-07-07 10:00:00,523.0,29.7,12.858,75.7
hub_casablanca,2015-07-07 11:00:00,707.0,32.1,17.258,84.5
hub_casablanca,2015-07-07 12:00:00,853.0,34.0,20.705,91.4
hub_casablanca,2015-07-07 13:00:00,947.0,35.0,22.919,95.8
hub_casablanca,2015-07-07 14:00:00,984.0,35.1,23.807,97.6
hub_casablanca,2015-07-07 15:00:00,949.0,34.6,22.994,96.0
hub_casablanca,2015-07-07 16:00:00,849.0,33.9,20.614,91.2
hub_casablanca,2015-07-07 17:00:00,614.0,32.7,14.962,79.9
hub_casablanca,2015-07-07 18:00:00,436.0,31.3,10.668,71.3
hub_casablanca,2015-07-07 19:00:00,300.0,29.6,7.377,64.8
hub_casablanca,2015-07-07 20:00:00,155.0,26.9,3.842,57.7
hub_casablanca,2015-07-07 21:00:00,19.0,25.1,0.473,50.9
hub_casablanca,2015-07-07 22:00:00,0.0,24.2,0.0,50.0
hub_casablanca,2015-07-07 23:00:00,0.0,23.6,0.0,50.0
hub_casablanca,2015-07-08 00:00:00,0.0,22.9,0.0,50.0
hub_casablanca,2015-07-08 01:00:00,0.0,22.3,0.0,50.0
hub_casablanca,2015-07-08 02:00:00,0.0,21.3,0.0,50.0
hub_casablanca,2015-07-08 03:00:00,0.0,20.6,0.0,50.0
hub_casablanca,2015-07-08 04:00:00,0.0,20.3,0.0,50.0
hub_casablanca,2015-07-08 05:00:00,0.0,20.4,0.0,50.0
hub_casablanca,2015-07-08 06:00:00,0.0,21.0,0.0,50.0
hub_casablanca,2015-07-08 07:00:00,9.0,20.9,0.227,50.5
hub_casablanca,2015-07-08 08:00:00,97.0,21.8,2.44,54.9
hub_casablanca,2015-07-08 09:00:00,269.0,23.6,6.732,63.5
hub_casablanca,2015-07-08 10:00:00,505.0,26.4,12.536,75.1
hub_casablanca,2015-07-08 11:00:00,703.0,29.1,17.313,84.6
hub_casablanca,2015-07-08 12:00:00,846.0,31.1,20.713,91.4
hub_casablanca,2015-07-08 13:00:00,947.0,32.2,23.11,96.2
hub_casablanca,2015-07-08 14:00:00,987.0,32.6,24.058,98.1
hub_casablanca,2015-07-08 15:00:00,956.0,32.5,23.309,96.6
hub_casablanca,2015-07-08 16:00:00,872.0,32.0,21.293,92.6
hub_casablanca,2015-07-08 17:00:00,753.0,31.3,18.425,86.8
hub_casablanca,2015-07-08 18:00:00,533.0,30.0,13.092,76.2
hub_casablanca,2015-07-08 19:00:00,310.0,28.5,7.648,65.3
hub_casablanca,2015-07-08 20:00:00,141.0,26.2,3.502,57.0
hub_casablanca,2015-07-08 21:00:00,19.0,24.6,0.474,50.9
hub_casablanca,2015-07-08 22:00:00,0.0,23.5,0.0,50.0
hub_casablanca,2015-07-08 23:00:00,0.0,22.8,0.0,50.0
hub_casablanca,2015-07-09 00:00:00,0.0,22.2,0.0,50.0
hub_casablanca,2015-07-09 01:00:00,0.0,21.3,0.0,50.0
hub_casablanca,2015-07-09 02:00:00,0.0,20.5,0.0,50.0
hub_casablanca,2015-07-09 03:00:00,0.0,20.0,0.0,50.0
hub_casablanca,2015-07-09 04:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-09 05:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-09 06:00:00,0.0,19.7,0.0,50.0
hub_casablanca,2015-07-09 07:00:00,7.0,19.9,0.177,50.4
hub_casablanca,2015-07-09 08:00:00,86.0,21.2,2.167,54.3
hub_casablanca,2015-07-09 09:00:00,235.0,22.6,5.898,61.8
hub_casablanca,2015-07-09 10:00:00,485.0,24.9,12.092,74.2
hub_casablanca,2015-07-09 11:00:00,694.0,27.2,17.187,84.4
hub_casablanca,2015-07-09 12:00:00,850.0,29.2,20.927,91.9
hub_casablanca,2015-07-09 13:00:00,947.0,30.5,23.227,96.5
hub_casablanca,2015-07-09 14:00:00,982.0,31.0,24.049,98.1
hub_casablanca,2015-07-09 15:00:00,953.0,30.7,23.36,96.7
hub_casablanca,2015-07-09 16:00:00,833.0,30.0,20.461,90.9
hub_casablanca,2015-07-09 17:00:00,718.0,29.1,17.683,85.4
hub_casablanca,2015-07-09 18:00:00,520.0,27.8,12.855,75.7
hub_casablanca,2015-07-09 19:00:00,311.0,26.4,7.72,65.4
hub_casablanca,2015-07-09 20:00:00,135.0,24.2,3.373,56.7
hub_casablanca,2015-07-09 21:00:00,18.0,22.7,0.452,50.9
hub_casablanca,2015-07-09 22:00:00,0.0,21.9,0.0,50.0
hub_casablanca,2015-07-09 23:00:00,0.0,21.3,0.0,50.0
hub_casablanca,2015-07-10 00:00:00,0.0,20.9,0.0,50.0
hub_casablanca,2015-07-10 01:00:00,0.0,20.3,0.0,50.0
hub_casablanca,2015-07-10 02:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-10 03:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-10 04:00:00,0.0,19.5,0.0,50.0
hub_casablanca,2015-07-10 05:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-10 06:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-10 07:00:00,6.0,19.8,0.152,50.3
hub_casablanca,2015-07-10 08:00:00,86.0,20.3,2.173,54.3
hub_casablanca,2015-07-10 09:00:00,243.0,21.4,6.12,62.2
hub_casablanca,2015-07-10 10:00:00,434.0,22.8,10.886,71.8
hub_casablanca,2015-07-10 11:00:00,654.0,24.5,16.324,82.6
hub_casablanca,2015-07-10 12:00:00,814.0,25.8,20.241,90.5
hub_casablanca,2015-07-10 13:00:00,926.0,26.6,22.973,95.9
hub_casablanca,2015-07-10 14:00:00,942.0,26.9,23.349,96.7
hub_casablanca,2015-07-10 15:00:00,940.0,27.2,23.279,96.6
hub_casablanca,2015-07-10 16:00:00,870.0,27.1,21.552,93.1
hub_casablanca,2015-07-10 17:00:00,719.0,26.6,17.837,85.7
hub_casablanca,2015-07-10 18:00:00,536.0,25.7,13.332,76.7
hub_casablanca,2015-07-10 19:00:00,336.0,24.7,8.382,66.8
hub_casablanca,2015-07-10 20:00:00,139.0,23.0,3.485,57.0
hub_casablanca,2015-07-10 21:00:00,18.0,21.7,0.453,50.9
hub_casablanca,2015-07-10 22:00:00,0.0,21.0,0.0,50.0
hub_casablanca,2015-07-10 23:00:00,0.0,20.5,0.0,50.0
hub_casablanca,2015-07-11 00:00:00,0.0,20.0,0.0,50.0
hub_casablanca,2015-07-11 01:00:00,0.0,19.8,0.0,50.0
hub_casablanca,2015-07-11 02:00:00,0.0,19.6,0.0,50.0
hub_casablanca,2015-07-11 03:00:00,0.0,19.5,0.0,50.0
hub_casablanca,2015-07-11 04:00:00,0.0,19.2,0.0,50.0
hub_casablanca,2015-07-11 05:00:00,0.0,19.0,0.0,50.0
hub_casablanca,2015-07-11 06:00:00,0.0,19.0,0.0,50.0
hub_casablanca,2015-07-11 07:00:00,7.0,18.9,0.178,50.4
hub_casablanca,2015-07-11 08:00:00,96.0,20.3,2.425,54.8
hub_casablanca,2015-07-11 09:00:00,258.0,22.1,6.484,63.0
hub_casablanca,2015-07-11 10:00:00,501.0,24.3,12.512,75.0
hub_casablanca,2015-07-11 11:00:00,696.0,26.7,17.262,84.5
hub_casablanca,2015-07-11 12:00:00,838.0,28.8,20.656,91.3
hub_casablanca,2015-07-11 13:00:00,937.0,30.4,22.988,96.0
hub_casablanca,2015-07-11 14:00:00,974.0,31.3,23.832,97.7
hub_casablanca,2015-07-11 15:00:00,941.0,31.4,23.018,96.0
hub_casablanca,2015-07-11 16:00:00,858.0,31.0,21.013,92.0
hub_casablanca,2015-07-11 17:00:00,724.0,30.2,17.773,85.5
hub_casablanca,2015-07-11 18:00:00,530.0,29.0,13.056,76.1
hub_casablanca,2015-07-11 19:00:00,321.0,27.6,7.94,65.9
hub_casablanca,2015-07-11 20:00:00,127.0,25.7,3.159,56.3
hub_casablanca,2015-07-11 21:00:00,16.0,24.3,0.4,50.8
hub_casablanca,2015-07-11 22:00:00,0.0,23.3,0.0,50.0
hub_casablanca,2015-07-11 23:00:00,0.0,22.6,0.0,50.0
hub_casablanca,2015-07-12 00:00:00,0.0,22.0,0.0,50.0
hub_casablanca,2015-07-12 01:00:00,0.0,21.6,0.0,50.0
hub_casablanca,2015-07-12 02:00:00,0.0,21.2,0.0,50.0
hub_casablanca,2015-07-12 03:00:00,0.0,20.9,0.0,50.0
hub_casablanca,2015-07-12 04:00:00,0.0,20.6,0.0,50.0
hub_casablanca,2015-07-12 05:00:00,0.0,20.5,0.0,50.0
hub_casablanca,2015-07-12 06:00:00,0.0,20.3,0.0,50.0
hub_casablanca,2015-07-12 07:00:00,8.0,20.3,0.202,50.4
hub_casablanca,2015-07-12 08:00:00,106.0,21.5,2.669,55.3
hub_casablanca,2015-07-12 09:00:00,294.0,23.6,7.357,64.7
hub_casablanca,2015-07-12 10:00:00,502.0,25.7,12.486,75.0
hub_casablanca,2015-07-12 11:00:00,692.0,27.9,17.102,84.2
hub_casablanca,2015-07-12 12:00:00,831.0,29.7,20.43,90.9
hub_casablanca,2015-07-12 13:00:00,934.0,30.9,22.881,95.8
hub_casablanca,2015-07-12 14:00:00,972.0,31.6,23.762,97.5
hub_casablanca,2015-07-12 15:00:00,946.0,31.6,23.127,96.3
hub_casablanca,2015-07-12 16:00:00,822.0,31.0,20.131,90.3
hub_casablanca,2015-07-12 17:00:00,635.0,30.1,15.593,81.2
hub_casablanca,2015-07-12 18:00:00,442.0,29.1,10.885,71.8
hub_casablanca,2015-07-12 19:00:00,266.0,27.8,6.576,63.2
hub_casablanca,2015-07-12 20:00:00,99.0,25.8,2.462,54.9
hub_casablanca,2015-07-12 21:00:00,13.0,24.4,0.325,50.6
hub_casablanca,2015-07-12 22:00:00,0.0,23.4,0.0,50.0
hub_casablanca,2015-07-12 23:00:00,0.0,22.9,0.0,50.0
hub_casablanca,2015-07-13 00:00:00,0.0,22.6,0.0,50.0
hub_casablanca,2015-07-13 01:00:00,0.0,22.2,0.0,50.0
hub_casablanca,2015-07-13 02:00:00,0.0,21.9,0.0,50.0
hub_casablanca,2015-07-13 03:00:00,0.0,21.6,0.0,50.0
hub_casablanca,2015-07-13 04:00:00,0.0,21.4,0.0,50.0
hub_casablanca,2015-07-13 05:00:00,0.0,21.2,0.0,50.0
hub_casablanca,2015-07-13 06:00:00,0.0,21.2,0.0,50.0
hub_casablanca,2015-07-13 07:00:00,8.0,21.1,0.202,50.4
hub_casablanca,2015-07-13 08:00:00,110.0,22.7,2.76,55.5
hub_casablanca,2015-07-13 09:00:00,305.0,25.0,7.602,65.2
hub_casablanca,2015-07-13 10:00:00,510.0,27.5,12.619,75.2
hub_casablanca,2015-07-13 11:00:00,694.0,29.8,17.056,84.1
hub_casablanca,2015-07-13 12:00:00,841.0,31.8,20.548,91.1
hub_casablanca,2015-07-13 13:00:00,938.0,33.0,22.836,95.7
hub_casablanca,2015-07-13 14:00:00,977.0,33.6,23.743,97.5
hub_casablanca,2015-07-13 15:00:00,951.0,33.6,23.112,96.2
hub_casablanca,2015-07-13 16:00:00,826.0,32.9,20.116,90.2
hub_casablanca,2015-07-13 17:00:00,625.0,31.5,15.284,80.6
hub_casablanca,2015-07-13 18:00:00,471.0,30.3,11.559,73.1
hub_casablanca,2015-07-13 19:00:00,275.0,28.9,6.777,63.6
hub_casablanca,2015-07-13 20:00:00,112.0,27.1,2.774,55.5
hub_casablanca,2015-07-13 21:00:00,13.0,25.8,0.323,50.6
hub_casablanca,2015-07-13 22:00:00,0.0,24.8,0.0,50.0
hub_casablanca,2015-07-13 23:00:00,0.0,24.2,0.0,50.0
hub_casablanca,2015-07-14 00:00:00,0.0,23.8,0.0,50.0
hub_casablanca,2015-07-14 01:00:00,0.0,23.4,0.0,50.0
hub_casablanca,2015-07-14 02:00:00,0.0,22.8,0.0,50.0
hub_casablanca,2015-07-14 03:00:00,0.0,22.5,0.0,50.0
hub_casablanca,2015-07-14 04:00:00,0.0,22.2,0.0,50.0
hub_casablanca,2015-07-14 05:00:00,0.0,21.9,0.0,50.0
hub_casablanca,2015-07-14 06:00:00,0.0,21.7,0.0,50.0
hub_casablanca,2015-07-14 07:00:00,7.0,21.6,0.176,50.4
hub_casablanca,2015-07-14 08:00:00,117.0,23.6,2.928,55.9
hub_casablanca,2015-07-14 09:00:00,307.0,26.3,7.623,65.2
hub_casablanca,2015-07-14 10:00:00,510.0,29.1,12.56,75.1
hub_casablanca,2015-07-14 11:00:00,694.0,31.7,16.961,83.9
hub_casablanca,2015-07-14 12:00:00,843.0,33.7,20.481,91.0
hub_casablanca,2015-07-14 13:00:00,939.0,35.0,22.725,95.4
hub_casablanca,2015-07-14 14:00:00,977.0,35.4,23.616,97.2
hub_casablanca,2015-07-14 15:00:00,938.0,35.0,22.701,95.4
hub_casablanca,2015-07-14 16:00:00,851.0,34.1,20.651,91.3
hub_casablanca,2015-07-14 17:00:00,717.0,32.8,17.466,84.9
hub_casablanca,2015-07-14 18:00:00,532.0,31.2,13.021,76.0
hub_casablanca,2015-07-14 19:00:00,315.0,29.7,7.744,65.5
hub_casablanca,2015-07-14 20:00:00,147.0,27.9,3.633,57.3
hub_casablanca,2015-07-14 21:00:00,17.0,26.3,0.422,50.8
hub_casablanca,2015-07-14 22:00:00,0.0,25.3,0.0,50.0
hub_casablanca,2015-07-14 23:00:00,0.0,24.6,0.0,50.0
hub_casablanca,2015-07-15 00:00:00,0.0,24.0,0.0,50.0
hub_casablanca,2015-07-15 01:00:00,0.0,23.5,0.0,50.0
hub_casablanca,2015-07-15 02:00:00,0.0,23.1,0.0,50.0
hub_casablanca,2015-07-15 03:00:00,0.0,22.7,0.0,50.0
hub_casablanca,2015-07-15 04:00:00,0.0,22.4,0.0,50.0
hub_casablanca,2015-07-15 05:00:00,0.0,22.6,0.0,50.0
hub_casablanca,2015-07-15 06:00:00,0.0,22.5,0.0,50.0
hub_casablanca,2015-07-15 07:00:00,6.0,22.0,0.151,50.3
hub_casablanca,2015-07-15 08:00:00,113.0,24.0,2.825,55.6
hub_casablanca,2015-07-15 09:00:00,304.0,26.7,7.54,65.1
hub_casablanca,2015-07-15 10:00:00,513.0,28.8,12.645,75.3
hub_casablanca,2015-07-15 11:00:00,699.0,30.7,17.134,84.3
hub_casablanca,2015-07-15 12:00:00,846.0,32.4,20.633,91.3
hub_casablanca,2015-07-15 13:00:00,943.0,33.7,22.91,95.8
hub_casablanca,2015-07-15 14:00:00,980.0,34.5,23.753,97.5
hub_casablanca,2015-07-15 15:00:00,955.0,34.7,23.133,96.3
hub_casablanca,2015-07-15 16:00:00,868.0,34.4,21.044,92.1
hub_casablanca,2015-07-15 17:00:00,707.0,33.5,17.187,84.4
hub_casablanca,2015-07-15 18:00:00,563.0,32.5,13.727,77.5
hub_casablanca,2015-07-15 19:00:00,328.0,30.7,8.04,66.1
hub_casablanca,2015-07-15 20:00:00,113.0,28.3,2.789,55.6
hub_casablanca,2015-07-15 21:00:00,13.0,26.6,0.323,50.6
hub_casablanca,2015-07-15 22:00:00,0.0,25.2,0.0,50.0
hub_casablanca,2015-07-15 23:00:00,0.0,24.5,0.0,50.0
hub_casablanca,2015-07-16 00:00:00,0.0,24.1,0.0,50.0
hub_casablanca,2015-07-16 01:00:00,0.0,23.9,0.0,50.0
hub_casablanca,2015-07-16 02:00:00,0.0,22.6,0.0,50.0
hub_casablanca,2015-07-16 03:00:00,0.0,22.1,0.0,50.0
hub_casablanca,2015-07-16 04:00:00,0.0,21.5,0.0,50.0
hub_casablanca,2015-07-16 05:00:00,0.0,22.6,0.0,50.0
hub_casablanca,2015-07-16 06:00:00,0.0,21.6,0.0,50.0
hub_casablanca,2015-07-16 07:00:00,6.0,20.5,0.151,50.3
hub_casablanca,2015-07-16 08:00:00,109.0,23.6,2.728,55.5
hub_casablanca,2015-07-16 09:00:00,293.0,27.4,7.252,64.5
hub_casablanca,2015-07-16 10:00:00,484.0,30.4,11.874,73.7
hub_casablanca,2015-07-16 11:00:00,613.0,32.3,14.955,79.9
